c_classid;c_instanceid;c_price;c_offers;c_popularity;c_rarity;c_quality;c_heroid;c_slot;c_market_name;c_name_color;c_pop
776184614;480085569;110800;1;0;Запрещенное;"Немного поношенное";17;Обыч.;"M4A1-S | Чистая вода (Немного поношенное)";D2D2D2;230
776200077;188530170;39999;1;0;"Армейское качество";"Немного поношенное";17;StatTrak™;"StatTrak™ M4A4 | Тусклые полосы (Немного поношенное)";CF6A32;732
776436073;188530170;17000;1;0;"Армейское качество";"Немного поношенное";19;StatTrak™;"StatTrak™ Five-SeveN | Городская опасность (Немного поношенное)";CF6A32;794
776810183;143865972;10722;3;55;"высшего класса";;293;Обыч.;"Наклейка | Ветеран нарковойн";D2D2D2;886
778160297;188530170;35000;1;0;Запрещенное;"После полевых испытаний";49;StatTrak™;"StatTrak™ Nova | Восходящий череп (После полевых испытаний)";CF6A32;520
778338738;0;25000;1;0;Запрещенное;"После полевых испытаний";47;Обыч.;"AWP | Гадюка (После полевых испытаний)";D2D2D2;233
778383703;143865972;11888;4;7;"высшего класса";;181;Обыч.;"Набор музыки | Sean Murray - A*D*8";D2D2D2;1002
778383716;143865972;11490;6;36;"высшего класса";;181;Обыч.;"Набор музыки | Skog - Metal";D2D2D2;1187
778383736;143865972;70000;2;9;"высшего класса";;293;Обыч.;"Наклейка | iBUYPOWER | DreamHack 2014";D2D2D2;1269
778383755;143865972;14828;6;17;"высшего класса";;181;Обыч.;"Набор музыки | Austin Wintory - Desert Fire";D2D2D2;1124
778383756;143865972;12933;1;32;"высшего класса";;181;Обыч.;"Набор музыки | Daniel Sadowski - Crimson Assault";D2D2D2;1174
778383812;143865972;22777;3;18;"высшего класса";;181;Обыч.;"Набор музыки | Robert Allaire - Insurgency";D2D2D2;523
778383866;143865972;10878;5;18;"высшего класса";;181;Обыч.;"Набор музыки | Noisia - Sharpened";D2D2D2;1087
778383948;143865972;2000000;1;0;"высшего класса";;293;Обыч.;"Наклейка | Мишка Нелу";D2D2D2;23
778384003;143865972;7696;1;4;"высшего класса";;293;Обыч.;"Наклейка | Virtus.Pro | DreamHack 2014";D2D2D2;1169
778384030;143865972;75000;1;5;"высшего класса";;293;Обыч.;"Наклейка | Феникс (металлическая)";D2D2D2;890
778384051;143865972;9037;2;3;"высшего класса";;293;Обыч.;"Наклейка | Ninjas in Pyjamas | DreamHack 2014";D2D2D2;1318
778384100;143865972;171600;2;1;"высшего класса";;181;Обыч.;"Набор музыки | Midnight Riders - All I Want for Christmas";D2D2D2;1005
778384157;143865972;7226;1;4;"высшего класса";;293;Обыч.;"Наклейка | Team Dignitas | DreamHack 2014";D2D2D2;1007
778384230;143865972;12638;1;1;"высшего класса";;293;Обыч.;"Наклейка | DreamHack Winter 2014";D2D2D2;1223
778384358;143865972;11800;2;10;"высшего класса";;293;Обыч.;"Наклейка | Обречен";D2D2D2;1267
778384569;143865972;17990;1;1;"высшего класса";;293;Обыч.;"Наклейка | Bravado Gaming | DreamHack 2014";D2D2D2;945
778384776;143865972;1000000;1;0;"высшего класса";;293;Обыч.;"Наклейка | Боевой пингвин";D2D2D2;58
778384835;143865972;31092;1;0;"высшего класса";;293;Обыч.;"Наклейка | Мой маленький друг";D2D2D2;1226
778384848;143865972;39600;2;0;"высшего класса";;293;Обыч.;"Наклейка | Пара пустяков";D2D2D2;894
778384855;143865972;222100;1;0;"высшего класса";;293;Обыч.;"Наклейка | Хо-хо-хо";D2D2D2;448
778384889;143865972;499800;2;1;"высшего класса";;293;Обыч.;"Наклейка | ESC Gaming | DreamHack 2014";D2D2D2;19
779475996;480085569;20000;1;0;Запрещенное;"Прямо с завода";17;Обыч.;"AK-47 | Синий ламинат (Прямо с завода)";D2D2D2;782
779988892;480085569;20000;1;0;Запрещенное;"После полевых испытаний";17;Обыч.;"M4A1-S | Нитро (После полевых испытаний)";D2D2D2;391
780490048;188530139;799900;1;0;Засекреченное;"Прямо с завода";47;Обыч.;"AWP | Графит (Прямо с завода)";D2D2D2;285
780702649;188530170;99000;1;0;"Армейское качество";"Прямо с завода";3;StatTrak™;"StatTrak™ MAC-10 | Ультрафиолет (Прямо с завода)";CF6A32;543
780872258;188530139;60800;1;0;Тайное;"Немного поношенное";3;Обыч.;"P90 | Азимов (Немного поношенное)";D2D2D2;1298
780873579;188530170;13000;1;0;"Армейское качество";Поношенное;19;StatTrak™;"StatTrak™ Tec-9 | Айзек (Поношенное)";CF6A32;1000
782087819;0;55000;1;1;Ширпотреб;"Прямо с завода";3;Обыч.;"UMP-45 | Карамель (Прямо с завода)";D2D2D2;1123
782801761;143865972;16170;4;49;"высшего класса";;181;Обыч.;"Набор музыки | Various Artists, Hotline Miami";D2D2D2;965
782804961;143865972;10000;5;17;"высшего класса";;293;Обыч.;"Наклейка | Flickshot";D2D2D2;1346
782825906;143865972;8200;5;16;"высшего класса";;293;Обыч.;"Наклейка | Hamster Hawk";D2D2D2;1009
782838775;143865972;8000;4;69;"высшего класса";;293;Обыч.;"Наклейка | Headshot Guarantee";D2D2D2;1069
782844088;143865972;12081;2;16;"высшего класса";;293;Обыч.;"Наклейка | Eco Rush";D2D2D2;1189
782848208;143865972;17988;6;14;"высшего класса";;181;Обыч.;"Набор музыки | Mateo Messina - For No Mankind";D2D2D2;717
782864051;143865972;25813;2;9;"высшего класса";;181;Обыч.;"Набор музыки | Damjan Mravunac - The Talos Principal";D2D2D2;596
782872136;143865972;10478;12;22;"высшего класса";;181;Обыч.;"Набор музыки | Matt Lange, IsoRhythm";D2D2D2;1084
783788299;188530170;49000;1;0;"Армейское качество";"Прямо с завода";19;StatTrak™;"StatTrak™ USP-S | Кровавый тигр (Прямо с завода)";CF6A32;418
785863064;480085569;2990;1;0;"Промышленное качество";"После полевых испытаний";17;Обыч.;"AK-47 | Цвет джунглей (После полевых испытаний)";D2D2D2;1000
785928402;0;9000;1;1;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;101
786646815;0;20000;1;1;Запрещенное;"После полевых испытаний";17;Обыч.;"M4A1-S | Нитро (После полевых испытаний)";D2D2D2;359
787157098;0;4500;1;1;"Армейское качество";"Немного поношенное";19;Обыч.;"Glock-18 | Карамельное яблоко (Немного поношенное)";D2D2D2;400
787298122;188530170;6000;1;0;"Армейское качество";"Закаленное в боях";19;StatTrak™;"StatTrak™ P2000 | Слоновая кость (Закаленное в боях)";CF6A32;230
787833786;188530139;7999;1;0;Запрещенное;"После полевых испытаний";19;Обыч.;"Glock-18 | Жернов (После полевых испытаний)";D2D2D2;431
789120083;519977179;17000;1;0;"Промышленное качество";Поношенное;17;Обыч.;"AK-47 | Цвет джунглей (Поношенное)";D2D2D2;288
789167231;519977179;19900;1;0;"Армейское качество";"Прямо с завода";3;Обыч.;"MAC-10 | Ядерный сад (Прямо с завода)";D2D2D2;583
790987087;188530139;15000;1;0;"Армейское качество";"Немного поношенное";3;Обыч.;"P90 | Модуль (Немного поношенное)";D2D2D2;127
791116488;188530306;15000;1;0;"Армейское качество";"Немного поношенное";3;StatTrak™;"StatTrak™ P90 | Модуль (Немного поношенное)";CF6A32;1000
795232240;188530139;79900;1;0;Засекреченное;"Прямо с завода";47;Обыч.;"AWP | Электрический улей (Прямо с завода)";D2D2D2;1083
795932948;188530139;90000;1;0;Засекреченное;"Немного поношенное";47;Обыч.;"AWP | Красная линия (Немного поношенное)";D2D2D2;1041
796233624;480085569;23200;1;0;Засекреченное;"Немного поношенное";19;Обыч.;"Glock-18 | Водяной (Немного поношенное)";D2D2D2;1407
797117100;188530170;15000;1;0;"Армейское качество";"Прямо с завода";19;StatTrak™;"StatTrak™ P250 | Ржавая сталь (Прямо с завода)";CF6A32;495
797367742;0;7700;1;0;Запрещенное;"После полевых испытаний";17;Обыч.;"M4A1-S | Нитро (После полевых испытаний)";D2D2D2;1000
797819134;188530248;19441;1;0;"Армейское качество";"Немного поношенное";17;StatTrak™;"StatTrak™ AUG | Крылья (Немного поношенное)";CF6A32;1000
809202264;188530170;3380;1;2;"Армейское качество";"После полевых испытаний";3;StatTrak™;"StatTrak™ UMP-45 | Лабиринт (После полевых испытаний)";CF6A32;436
813714595;0;2353;1;0;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;1000
814310599;188530139;30000;1;0;Засекреченное;"После полевых испытаний";49;Обыч.;"XM1014 | Спокойствие (После полевых испытаний)";D2D2D2;530
816014102;0;3300;1;0;"Промышленное качество";Поношенное;17;Обыч.;"M4A1-S | Северный лес (Поношенное)";D2D2D2;487
816485519;188530139;290000;1;0;Тайное;"Немного поношенное";17;Обыч.;"AK-47 | Вулкан (Немного поношенное)";D2D2D2;1113
820512590;188530170;18000;1;0;"Армейское качество";"Немного поношенное";19;StatTrak™;"StatTrak™ Five-SeveN | Городская опасность (Немного поношенное)";CF6A32;773
822482519;480085569;53557;1;0;Засекреченное;"Немного поношенное";19;Обыч.;"USP-S | Орион (Немного поношенное)";D2D2D2;1069
822709384;188530139;45080;4;8;Засекреченное;"После полевых испытаний";17;Обыч.;"AK-47 | Красная линия (После полевых испытаний)";D2D2D2;782
822733533;188530139;50527;1;3;Засекреченное;"Немного поношенное";19;Обыч.;"USP-S | Орион (Немного поношенное)";D2D2D2;1175
822736953;188530139;5900;1;0;Запрещенное;"После полевых испытаний";17;Обыч.;"M4A4 | Грифон (После полевых испытаний)";D2D2D2;678
822759662;188530139;80000;1;0;Тайное;"После полевых испытаний";17;Обыч.;"AK-47 | Ягуар (После полевых испытаний)";D2D2D2;988
822817148;188530139;101200;1;0;Тайное;"Закаленное в боях";17;Обыч.;"M4A4 | Азимов (Закаленное в боях)";D2D2D2;1016
822819658;0;75000;1;2;Запрещенное;"Немного поношенное";19;Обыч.;"P2000 | Янтарный градиент (Немного поношенное)";D2D2D2;35
822870484;0;3000;1;0;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;212
822872664;188530139;20000;1;1;Запрещенное;"Немного поношенное";17;Обыч.;"M4A4 | Грифон (Немного поношенное)";D2D2D2;357
822907846;0;1990;1;2;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;209
823066652;188530139;42400;1;1;Засекреченное;"После полевых испытаний";17;Обыч.;"AK-47 | Красная линия (После полевых испытаний)";D2D2D2;813
823078836;480085569;2500;1;0;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;364
823195536;0;15000;1;0;Запрещенное;"Закаленное в боях";17;Обыч.;"AK-47 | Изумрудные завитки (Закаленное в боях)";D2D2D2;436
823209051;188530139;35000;1;0;Засекреченное;"Немного поношенное";17;Обыч.;"M4A4 | 龍王 (Король драконов) (Немного поношенное)";D2D2D2;909
823285421;143865972;107574;2;2;"базового класса";;1;Обыч.;"ESL One Katowice 2015 Legends (Holo/Foil)";D2D2D2;810
823285422;143865972;155000;3;1;"базового класса";;1;Обыч.;"ESL One Katowice 2015 Challengers (Holo/Foil)";D2D2D2;1020
823322317;188530139;229500;1;0;Тайное;"После полевых испытаний";47;Обыч.;"AWP | Азимов (После полевых испытаний)";D2D2D2;1256
823460049;188530139;25500;1;1;Засекреченное;"Немного поношенное";17;Обыч.;"M4A1-S | Атомный сплав (Немного поношенное)";D2D2D2;1173
823922344;188530139;31916;1;2;Засекреченное;"После полевых испытаний";17;Обыч.;"AK-47 | Красная линия (После полевых испытаний)";D2D2D2;1010
824148814;0;12000;1;0;Запрещенное;"После полевых испытаний";47;Обыч.;"AWP | Гадюка (После полевых испытаний)";D2D2D2;546
824215124;188548312;25900;1;0;"Армейское качество";"Немного поношенное";19;StatTrak™;"StatTrak™ Five-SeveN | Городская опасность (Немного поношенное)";CF6A32;530
824302900;0;3000;1;0;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;280
824371323;0;3000;1;0;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;268
824604180;188530170;10000;1;0;"Армейское качество";"Прямо с завода";19;StatTrak™;"StatTrak™ P2000 | Пульс (Прямо с завода)";CF6A32;1155
824727598;0;1746;2;4;"Промышленное качество";"После полевых испытаний";17;Обыч.;"AK-47 | Африканская сетка (После полевых испытаний)";D2D2D2;260
824786770;0;18639;1;0;Запрещенное;"Немного поношенное";17;Обыч.;"M4A1-S | Нитро (Немного поношенное)";D2D2D2;889
824963764;188530139;5090;1;0;Запрещенное;"Прямо с завода";19;Обыч.;"USP-S | Страж (Прямо с завода)";D2D2D2;786
825318872;188530139;8000;1;0;Запрещенное;"Немного поношенное";19;Обыч.;"P250 | Сверхновая (Немного поношенное)";D2D2D2;280
825414492;480085569;4737;1;1;"Армейское качество";"Прямо с завода";17;Обыч.;"Galil AR | Смокинг (Прямо с завода)";D2D2D2;518
825439497;188530170;28000;1;0;"Армейское качество";"Прямо с завода";17;StatTrak™;"StatTrak™ AUG | Крылья (Прямо с завода)";CF6A32;556
825542027;0;2200;1;1;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;330
825613077;519977179;20000;1;0;"Армейское качество";"После полевых испытаний";47;Обыч.;"SSG 08 | Объезд (После полевых испытаний)";D2D2D2;1000
825730742;0;14800;1;0;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;49
825898606;0;9000;1;0;"Армейское качество";"Немного поношенное";19;Обыч.;"Glock-18 | Карамельное яблоко (Немного поношенное)";D2D2D2;250
826144129;0;3333;1;0;"Промышленное качество";Поношенное;17;Обыч.;"AK-47 | Африканская сетка (Поношенное)";D2D2D2;215
826162171;0;3900;1;0;"Промышленное качество";"После полевых испытаний";17;Обыч.;"AK-47 | Африканская сетка (После полевых испытаний)";D2D2D2;77
826402279;188530139;186139;1;0;Тайное;"После полевых испытаний";17;Обыч.;"AK-47 | Вулкан (После полевых испытаний)";D2D2D2;1018
826631030;0;3200;1;0;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;285
826794048;188530139;3770;1;3;"Армейское качество";"Прямо с завода";3;Обыч.;"UMP-45 | Лабиринт (Прямо с завода)";D2D2D2;220
826827307;480085569;89000;1;0;Засекреченное;"Немного поношенное";19;Обыч.;"USP-S | Орион (Немного поношенное)";D2D2D2;606
826852542;188530139;28000;1;0;Засекреченное;"После полевых испытаний";17;Обыч.;"M4A4 | 龍王 (Король драконов) (После полевых испытаний)";D2D2D2;608
827147546;188530139;35000;1;0;"Армейское качество";"После полевых испытаний";49;Сувенирный;"Сувенирный XM1014 | Костемолка (После полевых испытаний)";FFD700;630
827384942;0;11000;1;0;Засекреченное;"Немного поношенное";19;Обыч.;"P250 | Франклин (Немного поношенное)";D2D2D2;496
827525597;0;3000;1;0;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;303
827606722;188530170;85000;1;0;Запрещенное;"После полевых испытаний";17;StatTrak™;"StatTrak™ M4A1-S | Василиск (После полевых испытаний)";CF6A32;582
827638846;480085569;37000;1;1;Запрещенное;"Прямо с завода";17;Обыч.;"M4A1-S | Нитро (Прямо с завода)";D2D2D2;995
827789284;302028390;4505;3;0;"Промышленное качество";"Немного поношенное";19;Обыч.;"Glock-18 | Ночь (Немного поношенное)";D2D2D2;1000
828062012;902658099;149900;1;0;Засекреченное;"После полевых испытаний";17;StatTrak™;"StatTrak™ AK-47 | Красная линия (После полевых испытаний)";CF6A32;1011
828724521;302028390;8000000;1;0;Тайное;"Немного поношенное";47;Обыч.;"AWP | История о драконе (Немного поношенное)";D2D2D2;1000
829155910;188530139;78899;1;0;Тайное;"Немного поношенное";47;Обыч.;"AWP | Боец (Немного поношенное)";D2D2D2;1010
830667900;480085569;24446;1;0;Засекреченное;"Прямо с завода";17;Обыч.;"AK-47 | Картель (Прямо с завода)";D2D2D2;1000
830723359;188530139;440000;1;0;Тайное;"После полевых испытаний";17;Обыч.;"M4A4 | Азимов (После полевых испытаний)";D2D2D2;663
832014553;188530139;40000;1;0;Засекреченное;"Немного поношенное";17;Обыч.;"M4A1-S | Страж (Немного поношенное)";D2D2D2;1000
832326660;188530139;22000;1;0;Запрещенное;"Немного поношенное";17;Обыч.;"M4A1-S | Василиск (Немного поношенное)";D2D2D2;440
834316143;0;2989;1;1;"Промышленное качество";"Немного поношенное";19;Обыч.;"Glock-18 | Гремучая смерть (Немного поношенное)";D2D2D2;108
835007613;188530139;24000;1;0;Запрещенное;"Прямо с завода";19;Обыч.;"Glock-18 | Жернов (Прямо с завода)";D2D2D2;170
835385137;188530139;3590000;1;0;Контрабандное;"После полевых испытаний";17;Обыч.;"M4A4 | Вой (После полевых испытаний)";D2D2D2;770
838173265;480085569;34200;1;0;Засекреченное;"Немного поношенное";17;Обыч.;"M4A4 | 龍王 (Король драконов) (Немного поношенное)";D2D2D2;1000
839188589;0;2240;1;1;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;333
839755548;188530139;77130;1;0;Засекреченное;"Прямо с завода";19;Обыч.;"USP-S | Орион (Прямо с завода)";D2D2D2;1122
839844534;0;15000;1;0;Запрещенное;"После полевых испытаний";17;Обыч.;"M4A1-S | Нитро (После полевых испытаний)";D2D2D2;546
840397389;188530139;218900;1;0;Тайное;"После полевых испытаний";47;Обыч.;"AWP | Азимов (После полевых испытаний)";D2D2D2;1000
840719523;188530170;30000;1;0;Запрещенное;"После полевых испытаний";3;StatTrak™;"StatTrak™ P90 | Слепое пятно (После полевых испытаний)";CF6A32;553
840943501;188530139;8700;1;0;Запрещенное;"Немного поношенное";17;Обыч.;"M4A1-S | Василиск (Немного поношенное)";D2D2D2;1000
844865535;188530139;14000;1;0;"Армейское качество";"Прямо с завода";19;Обыч.;"Five-SeveN | Городская опасность (Прямо с завода)";D2D2D2;316
845037573;188530139;14300;1;0;Засекреченное;"Немного поношенное";19;Обыч.;"P250 | Покойник (Немного поношенное)";D2D2D2;884
845213622;188530139;3870;1;1;"Армейское качество";"Прямо с завода";17;Обыч.;"Galil AR | Ками (Прямо с завода)";D2D2D2;342
845357383;188530139;250000;1;0;Тайное;Поношенное;47;Обыч.;"AWP | Азимов (Поношенное)";D2D2D2;923
846287237;143865972;70000;2;11;"высшего класса";;293;Обыч.;"Наклейка | Cloud9 G2A | Katowice 2015";D2D2D2;606
846287238;143865972;19900;1;17;"высшего класса";;293;Обыч.;"Наклейка | Counter Logic Gaming | Katowice 2015";D2D2D2;932
846287374;188530139;160000;1;1;"примечательного типа";;293;Обыч.;"Наклейка | Natus Vincere (Holo) | Katowice 2015";D2D2D2;841
846287384;188530139;79900;4;3;"примечательного типа";;293;Обыч.;"Наклейка | Fnatic (Holo) | Katowice 2015";D2D2D2;1126
846287385;188530139;300000;1;2;"примечательного типа";;293;Обыч.;"Наклейка | Titan (Holo) | Katowice 2015";D2D2D2;529
846287386;188530139;80000;2;2;"примечательного типа";;293;Обыч.;"Наклейка | HellRaisers (Holo) | Katowice 2015";D2D2D2;714
846287387;188530139;139000;1;2;"примечательного типа";;293;Обыч.;"Наклейка | Cloud9 G2A (Holo) | Katowice 2015";D2D2D2;916
846287477;143865972;9900;3;34;"высшего класса";;293;Обыч.;"Наклейка | Virtus.pro | Katowice 2015";D2D2D2;1029
846287479;143865972;13445;5;64;"высшего класса";;293;Обыч.;"Наклейка | Fnatic | Katowice 2015";D2D2D2;1102
846287847;143865972;12000;3;34;"высшего класса";;293;Обыч.;"Наклейка | Ninjas in Pyjamas  | Katowice 2015";D2D2D2;905
846287848;143865972;19000;3;6;"высшего класса";;293;Обыч.;"Наклейка | Team EnVyUs | Katowice 2015";D2D2D2;789
846288176;143865972;35500;3;0;"высшего класса";;293;Обыч.;"Наклейка | 3DMAX | Katowice 2015";D2D2D2;888
846288177;143865972;30400;3;3;"высшего класса";;293;Обыч.;"Наклейка | HellRaisers | Katowice 2015";D2D2D2;1044
846288178;143865972;18903;6;40;"высшего класса";;293;Обыч.;"Наклейка | Titan | Katowice 2015";D2D2D2;1111
846288401;143865972;8799;5;2;"высшего класса";;293;Обыч.;"Наклейка | PENTA Sports  | Katowice 2015";D2D2D2;1085
846288419;143865972;10990;4;9;"высшего класса";;293;Обыч.;"Наклейка | TSM Kinguin | Katowice 2015";D2D2D2;1092
846288420;143865972;15000;47;24;"высшего класса";;293;Обыч.;"Наклейка | Natus Vincere | Katowice 2015";D2D2D2;1077
846288422;143865972;50000;3;22;"высшего класса";;293;Обыч.;"Наклейка | LGB eSports | Katowice 2015";D2D2D2;1201
846288423;143865972;19990;4;6;"высшего класса";;293;Обыч.;"Наклейка | Flipsid3 Tactics | Katowice 2015";D2D2D2;985
846288658;143865972;15000;2;8;"высшего класса";;293;Обыч.;"Наклейка | ESL One | Katowice 2015";D2D2D2;855
846289394;188530139;85000;2;4;"примечательного типа";;293;Обыч.;"Наклейка | Ninjas in Pyjamas (Holo) | Katowice 2015";D2D2D2;746
846289395;188530139;85000;1;3;"примечательного типа";;293;Обыч.;"Наклейка | Flipsid3 Tactics (Holo) | Katowice 2015";D2D2D2;838
846289396;188530139;129900;2;0;"экзотичного вида";;293;Обыч.;"Наклейка | HellRaisers (Foil) | Katowice 2015";D2D2D2;931
846289445;143865972;25000;1;9;"высшего класса";;293;Обыч.;"Наклейка | Vox Eminor  | Katowice 2015";D2D2D2;690
846289463;143865972;9011;8;3;"высшего класса";;293;Обыч.;"Наклейка | Keyd Stars | Katowice 2015";D2D2D2;1104
846290622;188530139;87000;2;1;"примечательного типа";;293;Обыч.;"Наклейка | Team EnVyUs (Holo) | Katowice 2015";D2D2D2;810
846290623;188530139;75000;1;4;"примечательного типа";;293;Обыч.;"Наклейка | 3DMAX (Holo) | Katowice 2015";D2D2D2;800
846290624;188530139;85000;1;2;"примечательного типа";;293;Обыч.;"Наклейка | Virtus.pro (Holo) | Katowice 2015";D2D2D2;752
846290668;188530139;29900;1;3;"примечательного типа";;293;Обыч.;"Наклейка | PENTA Sports (Holo) | Katowice 2015";D2D2D2;815
846291397;188530139;69200;3;1;"примечательного типа";;293;Обыч.;"Наклейка | Vox Eminor (Holo) | Katowice 2015";D2D2D2;1292
846291483;188530139;99000;1;1;"экзотичного вида";;293;Обыч.;"Наклейка | Virtus.pro (Foil) | Katowice 2015";D2D2D2;1199
846291754;188530139;100000;1;0;"экзотичного вида";;293;Обыч.;"Наклейка | ESL One (Foil) | Katowice 2015";D2D2D2;989
846292914;188530139;199000;1;3;"примечательного типа";;293;Обыч.;"Наклейка | LGB eSports (Holo) | Katowice 2015";D2D2D2;887
846301600;188530139;55000;1;0;"примечательного типа";;293;Обыч.;"Наклейка | Keyd Stars (Holo) | Katowice 2015";D2D2D2;780
846301602;188530139;80000;1;0;"примечательного типа";;293;Обыч.;"Наклейка | Counter Logic Gaming (Holo) | Katowice 2015";D2D2D2;815
848243391;188530170;14500;1;0;"Армейское качество";"После полевых испытаний";19;StatTrak™;"StatTrak™ P2000 | Красные фрагменты (После полевых испытаний)";CF6A32;307
848332302;188530139;15000;1;0;Запрещенное;"Прямо с завода";19;Обыч.;"Tec-9 | Частица титана (Прямо с завода)";D2D2D2;485
849017811;480085569;34000;1;0;Запрещенное;"Прямо с завода";17;Обыч.;"M4A1-S | Нитро (Прямо с завода)";D2D2D2;1014
849110524;188530170;499000;1;0;Тайное;"Немного поношенное";17;StatTrak™;"StatTrak™ M4A1-S | Сайрекс (Немного поношенное)";CF6A32;919
849292393;0;22200;1;0;Запрещенное;"После полевых испытаний";17;Обыч.;"M4A1-S | Нитро (После полевых испытаний)";D2D2D2;394
849383086;188530139;40000;1;0;Засекреченное;"Прямо с завода";19;Обыч.;"Glock-18 | Водяной (Прямо с завода)";D2D2D2;1112
851197536;480085569;4000;1;0;"Промышленное качество";"После полевых испытаний";19;Обыч.;"Desert Eagle | Осадок (После полевых испытаний)";D2D2D2;55
851694292;188530139;89900;1;0;Засекреченное;"После полевых испытаний";17;Обыч.;"AK-47 | Красная линия (После полевых испытаний)";D2D2D2;362
851911104;188530139;40000;1;0;"Промышленное качество";"Прямо с завода";3;Сувенирный;"Сувенирный MAC-10 | Карамельное яблоко (Прямо с завода)";FFD700;663
851934206;188530139;74979;1;0;Тайное;"Немного поношенное";47;Обыч.;"AWP | Боец (Немного поношенное)";D2D2D2;1055
852265696;188530139;4550;1;0;"Армейское качество";"Немного поношенное";19;Обыч.;"USP-S | Кровавый тигр (Немного поношенное)";D2D2D2;352
853325526;188530170;33109;1;0;"Армейское качество";"После полевых испытаний";19;StatTrak™;"StatTrak™ USP-S | Нержавейка (После полевых испытаний)";CF6A32;1030
853451878;0;3200;1;0;"Промышленное качество";"После полевых испытаний";47;Обыч.;"AWP | Африканская сетка (После полевых испытаний)";D2D2D2;195
854351443;480085569;29900;1;0;Засекреченное;"Прямо с завода";19;Обыч.;"P250 | Покойник (Прямо с завода)";D2D2D2;630
855690858;188530139;35000;1;0;Засекреченное;"После полевых испытаний";17;Обыч.;"AK-47 | Красная линия (После полевых испытаний)";D2D2D2;987
855805050;188530170;3210200;1;2;Тайное;Поношенное;365;★;"★ StatTrak™ Керамбит | Дамасская сталь (Поношенное)";8650AC;803
858724135;188530139;14989;1;0;Тайное;"Закаленное в боях";17;Обыч.;"Galil AR | Щелкунчик (Закаленное в боях)";D2D2D2;722
859116527;480085569;109000;1;0;Тайное;Поношенное;17;Обыч.;"AK-47 | Вулкан (Поношенное)";D2D2D2;1000
860779528;236997301;283827;1;0;"базового класса";;1;Обыч.;"Сувенирный набор «ESL One Katowice 2015 Cobblestone»";D2D2D2;988
860969007;188530139;6375;1;0;"Промышленное качество";Поношенное;3;Сувенирный;"Сувенирный MP7 | Апельсиновая корка (Поношенное)";FFD700;856
861084870;188530139;6900;1;0;"Промышленное качество";"После полевых испытаний";19;Сувенир;"Сувенир P250 | Заражение (После полевых испытаний)";FFD700;492
861116865;236997301;219900;2;0;"базового класса";;1;Обыч.;"Сувенирный набор «ESL One Katowice 2015 Cobblestone»";D2D2D2;1271
861353263;188530139;6000;1;0;Ширпотреб;"После полевых испытаний";49;Сувенир;"Сувенир Sawed-Off | Радиоактивная опасность (После полевых испытаний)";FFD700;225
861356956;188530139;4550;1;0;Ширпотреб;"После полевых испытаний";3;Сувенир;"Сувенир ПП-19 Бизон | Радиоактивная опасность (После полевых испытаний";FFD700;533
861529896;188530139;6900;1;0;Ширпотреб;"После полевых испытаний";19;Сувенир;"Сувенир Five-SeveN | Наемник (После полевых испытаний)";FFD700;474
861535376;188530139;10758;1;0;Ширпотреб;"После полевых испытаний";19;Сувенир;"Сувенир Five-SeveN | Наемник (После полевых испытаний)";FFD700;296
861547882;188530139;182800;1;0;Засекреченное;"После полевых испытаний";47;Обыч.;"AWP | БАХ (После полевых испытаний)";D2D2D2;642
861644314;188530139;300000;1;0;"Армейское качество";"После полевых испытаний";19;Сувенир;"Сувенир Glock-18 | Реактор (После полевых испытаний)";FFD700;208
861733760;188530139;5000;1;0;"Промышленное качество";"Закаленное в боях";49;Сувенирный;"Сувенирный Sawed-Off | Змеиная кожа (Закаленное в боях)";FFD700;440
861799735;188530139;40000;1;0;Запрещенное;"После полевых испытаний";19;Обыч.;"Five-SeveN | Поверхностная закалка (После полевых испытаний)";D2D2D2;584
861810368;188530139;7000;1;0;Ширпотреб;"После полевых испытаний";49;Сувенирный;"Сувенирный Sawed-Off | Белое напыление (После полевых испытаний)";FFD700;169
